"Time (s)","X (µT)","Y (µT)","Z (µT)"
7.485331417E0,-6.145065308E0,1.168317223E1,1.316026688E1
7.505185417E0,-7.000396729E0,1.173109436E1,1.328754044E1
7.525038417E0,-7.856369019E0,1.205788803E1,1.346474457E1
7.544892417E0,-8.890350342E0,1.197111320E1,1.333435059E1
7.564745417E0,-9.954177856E0,1.186661339E1,1.313178253E1
7.584599417E0,-1.041743469E1,1.219766426E1,1.331607437E1
7.604452417E0,-1.082870483E1,1.242237663E1,1.329975128E1
7.624305417E0,-1.120195007E1,1.252618027E1,1.397354889E1
7.644159417E0,-1.125294495E1,1.286360645E1,1.464984894E1
7.664012417E0,-1.134893799E1,1.305757904E1,1.436392975E1
7.683866417E0,-1.130322266E1,1.320728207E1,1.472899628E1
7.703719417E0,-1.128465271E1,1.328918934E1,1.506674576E1
7.723573417E0,-1.089498901E1,1.322388268E1,1.638403702E1
7.743426417E0,-1.033198547E1,1.339471054E1,1.684422302E1
7.763280417E0,-9.914138794E0,1.373395538E1,1.743597794E1
7.783133417E0,-9.675689697E0,1.426695251E1,1.770220566E1
7.802987417E0,-9.105865479E0,1.512733746E1,1.776689529E1
7.822840417E0,-8.208816528E0,1.605287933E1,1.720814896E1
7.842693750E0,-7.412185669E0,1.678940010E1,1.695061874E1
7.862547750E0,-6.755905151E0,1.732376099E1,1.714920425E1
7.882400750E0,-5.810241699E0,1.785386276E1,1.697229385E1
7.902254750E0,-5.444030762E0,1.751201820E1,1.647789383E1
7.922107750E0,-4.589401245E0,1.760679817E1,1.684988785E1
7.941961750E0,-3.904693604E0,1.778671074E1,1.670619583E1
7.961814750E0,-2.787506104E0,1.797434807E1,1.649659348E1
7.981668750E0,-1.781494141E0,1.824805832E1,1.621726990E1
8.001521750E0,-6.542510986E-1,1.836009789E1,1.645821762E1
8.021375750E0,-8.067321777E-2,1.862189102E1,1.610147476E1
8.041228750E0,1.417388916E-1,1.871595192E1,1.549747467E1
8.061082750E0,-2.592468262E-2,1.940389633E1,1.495989227E1
8.080935750E0,3.889160156E-1,1.974079323E1,1.436546707E1
8.100789750E0,3.459472656E-1,1.977979088E1,1.397903824E1
8.120642750E0,3.606414795E-1,2.033777237E1,1.299420547E1
8.140495750E0,2.027130127E-1,2.047251511E1,1.268958664E1
