"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.961462955E2,9.415719910E0,2.551743622E0,1.710642700E0
8.961661525E2,9.159153442E0,2.530038757E0,1.798060913E0
8.961860085E2,9.382638702E0,2.555336151E0,1.525477753E0
8.962058645E2,9.389973450E0,2.600242767E0,1.927242279E0
8.962257215E2,9.249116364E0,2.394869843E0,2.061513062E0
8.962455775E2,9.327553253E0,2.619851990E0,1.828298035E0
8.962654345E2,9.298513641E0,2.678829346E0,1.632205811E0
8.962852905E2,9.154513092E0,2.628533936E0,1.512005768E0
8.963051465E2,9.095835114E0,2.445015564E0,1.642833710E0
8.963250035E2,9.088650055E0,2.542911987E0,1.710043945E0
8.963448595E2,8.967252502E0,2.505340118E0,1.800455933E0
8.963647155E2,9.128467255E0,2.495610352E0,1.926793213E0
8.963845725E2,9.568402405E0,2.636617126E0,1.929337921E0
8.964044285E2,9.332642670E0,2.466421051E0,1.924098816E0
8.964242855E2,8.822802887E0,2.523452454E0,1.960173798E0
8.964441415E2,9.087901611E0,2.595003662E0,1.852098541E0
8.964639975E2,8.823102264E0,2.607577515E0,1.934577026E0
8.964838545E2,9.015452271E0,2.544708252E0,1.921404419E0
8.965037105E2,9.342821503E0,2.617456970E0,1.999541931E0
8.965235675E2,9.065597992E0,2.477198639E0,2.046095123E0
8.965434235E2,9.251212006E0,2.528691559E0,1.802850952E0
8.965632795E2,9.196126556E0,2.537822571E0,1.930834808E0
8.965831365E2,9.105415192E0,2.401156769E0,1.900298309E0
8.966029925E2,8.705895996E0,2.543959808E0,2.004032593E0
8.966228495E2,8.792715454E0,2.584375763E0,1.841770020E0
8.966427055E2,9.072633362E0,2.568957825E0,1.922452240E0
8.966625615E2,9.301357727E0,2.559228058E0,1.936223602E0
8.966824185E2,9.046587524E0,2.364782410E0,1.995500336E0
8.967022745E2,9.033414917E0,2.536475372E0,1.985471191E0
8.967221305E2,9.009764099E0,2.476001129E0,1.866468658E0
8.967419875E2,9.101822662E0,2.603984985E0,2.065554657E0
8.967618435E2,9.061556396E0,2.541864166E0,1.827549591E0
8.967817005E2,9.018146667E0,2.515069885E0,1.917213135E0
8.968015565E2,8.505013733E0,2.231559448E0,2.218237152E0
8.968214125E2,8.901688843E0,2.516716461E0,1.880090332E0
8.968412695E2,9.213490448E0,2.606230316E0,1.929188232E0
8.968611255E2,9.490264893E0,2.574945374E0,2.089355164E0
8.968809815E2,9.468859406E0,2.612068176E0,2.274520111E0
8.969008385E2,9.346563721E0,2.421963501E0,2.169588318E0
8.969206945E2,9.343270569E0,2.640658722E0,2.273023224E0
8.969405515E2,9.198371887E0,2.337239685E0,2.125879211E0
8.969604075E2,9.089099121E0,2.582729187E0,2.232008514E0
8.969802635E2,9.128167877E0,2.484383698E0,1.924098816E0
8.970001205E2,9.275012512E0,2.632874908E0,2.079924774E0
8.970199765E2,9.365274811E0,2.443818054E0,2.154918823E0
8.970398335E2,9.427695007E0,2.580184479E0,2.279908905E0
