Time (s),Accelerometer_X (m/s^2)_kalman,Accelerometer_Y (m/s^2)_kalman,Accelerometer_Z (m/s^2)_kalman,Gyroscope_X (rad/s)_kalman,Gyroscope_Y (rad/s)_kalman,Gyroscope_Z (rad/s)_kalman,Linear Accelerometer_X (m/s^2)_kalman,Linear Accelerometer_Y (m/s^2)_kalman,Linear Accelerometer_Z (m/s^2)_kalman,Magnetometer_X (µT)_kalman,Magnetometer_Y (µT)_kalman,Magnetometer_Z (µT)_kalman,Barometer_X (hPa)_kalman
102,8.655137389466999,-7.359084807481666,-0.8714696003923165,0.2167057710947457,0.22868906103936826,-0.07210350536976448,2.147345536437743,-0.4668267626607926,-0.2858814834954472,-20.245054826419594,42.52369621352439,-4.085054093159023,1014.8718242504747
103,8.777976503996644,-6.923089407790981,-0.952992924513735,0.06564804166281507,0.2574480215582191,-0.15027531793968965,2.283477706732061,-0.0036810554929447847,-0.45165135374912035,-20.012866896145574,42.551136159751856,-4.477716348066553,1014.8713095352238
104,8.477987714961946,-6.899435364188414,-0.9469060965494622,0.17828966291588993,0.10299300087239208,-0.05708192904329841,1.9316521208911144,-0.10538293042881568,-0.35382144397505655,-20.923631664908516,42.20192584764717,-4.451649655556768,1014.8708101419502
105,8.706009293309073,-7.287711828586739,-0.920249510194597,0.16488977711049913,0.27756865839006006,0.012921556118940511,2.0779567392034743,-0.4364521422444369,-0.330392658764193,-21.285950432573188,42.03614195882835,-4.748972516562591,1014.8704456628717
106,8.880430753241997,-7.1159272194538685,-0.8638433257269975,-0.011239174069110902,0.3351282892575334,-0.16662614628255362,2.4895855805373817,-0.10481158566663118,-0.24906226110965174,-19.836980651400623,42.53007918320368,-4.41106212001079,1014.8703755133339
107,8.34448248566197,-6.975033827584871,-0.7337376881963276,0.090742413872526,0.23862040396790102,-0.11524554469256751,1.941032748391074,-0.051210200814164435,-0.09481748623378489,-20.22626948707713,42.46624793800885,-4.098282033700563,1014.8705201783831
108,8.68943383090661,-7.394796448961687,-0.8410759562044974,0.12633146909747867,0.2593020542450862,-0.0005807694237499605,2.189783945415051,-0.44779081989147435,-0.2797269480005703,-20.347273347871436,42.31052987328612,-4.374005366919763,1014.8706257612706
109,8.840808402033185,-7.486953606239917,-0.9476784163143583,0.05927229037205067,0.22630404696251716,-0.16861346359448365,2.4506302923983525,-0.5383593468183646,-0.27733315277023574,-19.988109180184185,42.45148093448155,-3.6979089595273127,1014.8713004058259
110,8.359901113037969,-7.046524787208496,-0.8947937042081949,0.0925661277350947,0.14592892673157945,-0.087823351237276,1.8297124887735015,0.0027078408434393353,-0.09741071762731834,-20.362496143295957,42.44149862406868,-3.1943953373062137,1014.8719578564092
111,8.549709987975252,-7.19385739646948,-1.0390733250852313,0.09334623650797177,0.27527500190761595,0.038283223646532555,2.193444517475418,-0.19213890708303186,-0.28927838417042695,-19.774163963402476,42.638648256685606,-3.8639506483440904,1014.8724787563776
