"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.828166750E0,2.165922150E-2,-1.382111199E-2,-4.238116089E-3
6.848237750E0,8.294703439E-4,1.636120304E-2,6.807678845E-3
6.868308750E0,-1.784603670E-2,1.113305800E-2,-1.196510997E-2
6.888379750E0,-1.037013019E-3,1.715042628E-2,1.061080676E-2
6.908450750E0,2.439659089E-2,-1.178493164E-2,-1.167682093E-2
6.928520750E0,-8.161570877E-3,-1.356414706E-2,1.098957565E-2
6.948591750E0,-1.954273693E-2,-2.180252224E-2,-3.571092617E-3
6.968662750E0,-1.096829772E-2,1.515935361E-2,1.193343196E-2
6.988733750E0,3.178898245E-2,3.014412709E-2,-2.579393983E-2
7.008803750E0,1.410699636E-2,1.461157575E-2,1.293634530E-2
7.028874750E0,-2.472792566E-2,-9.634548798E-3,6.928952876E-3
7.048945750E0,-2.815068886E-2,-3.833044693E-2,-2.617880004E-3
7.069016750E0,8.708558045E-3,-3.787612775E-3,9.110648185E-3
7.089086750E0,3.327147290E-2,1.470310381E-3,-7.677686866E-3
7.109157750E0,-1.057077898E-3,3.372984007E-2,-3.333938075E-3
7.129228750E0,-1.785721444E-2,1.261534169E-3,-5.454512313E-3
7.149299750E0,-1.962234639E-2,-7.776951883E-3,2.349108644E-2
7.169369750E0,2.463443577E-2,-1.624331065E-2,-2.033049800E-2
7.189440750E0,3.874552669E-3,-5.256440490E-3,8.892070502E-3
7.209511750E0,-1.256612781E-2,4.492403008E-3,-3.058399074E-3
7.229582750E0,-1.512337476E-2,1.738760993E-2,4.186829552E-3
7.249652750E0,1.626684144E-2,2.469459549E-2,-9.537571110E-3
7.269723750E0,1.052752789E-2,-1.281677373E-2,-2.201928757E-3
7.289794750E0,-1.763781533E-2,-1.770208031E-2,7.435753476E-3
7.309865750E0,-1.787737571E-2,-3.539201990E-2,3.162109992E-3
7.329935750E0,1.376609784E-3,1.385423075E-2,2.131301910E-3
7.350006750E0,3.203934431E-2,2.202976681E-2,-2.289858460E-2
7.370077750E0,5.163103342E-3,1.905087382E-2,1.946019195E-2
7.390148750E0,-1.765044592E-2,-3.718198976E-3,-7.391029503E-3
7.410219750E0,-2.759862877E-2,-2.275229245E-2,1.048141066E-2
7.430289750E0,2.324474044E-2,-1.787961088E-2,-1.519491663E-3
7.450360750E0,2.372689918E-2,5.711598322E-3,-1.373150852E-3
7.470431750E0,-4.700979218E-3,1.941998862E-2,-4.790286534E-3
7.490502750E0,-1.849493757E-2,7.312605623E-3,4.295220133E-3
7.510572750E0,-3.627181053E-3,1.115141436E-2,3.201060928E-3
7.530643750E0,1.980231330E-2,-2.872349508E-2,-1.025489345E-2
7.550714750E0,-1.910676248E-3,-2.007406019E-2,1.782440953E-2
7.570785750E0,-1.885808818E-2,-2.507164842E-3,-1.404021122E-2
