"Time (s)","X (hPa)"
9.017453471E2,1.006246033E3
9.028106371E2,1.006246033E3
9.038758431E2,1.006237488E3
9.049410631E2,1.006220856E3
9.060062771E2,1.006205673E3
9.070714611E2,1.006204224E3
9.081366111E2,1.006204224E3
9.092017831E2,1.006206360E3
9.102669101E2,1.006206665E3
9.113320941E2,1.006213455E3
9.123973051E2,1.006213455E3
9.134624631E2,1.006207581E3
9.145276461E2,1.006205902E3
9.155928081E2,1.006201706E3
9.166579941E2,1.006195374E3
9.177231841E2,1.006190262E3
9.187884061E2,1.006189194E3
9.198535771E2,1.006184006E3
9.209188311E2,1.006180420E3
9.219840521E2,1.006175766E3
9.230492151E2,1.006169434E3
9.241144171E2,1.006169434E3
