"Time (s)","X (hPa)"
6.155180318E2,1.022228775E3
6.165841958E2,1.022176971E3
6.176503398E2,1.022121124E3
6.187164878E2,1.022062378E3
6.197826078E2,1.022008972E3
6.208487438E2,1.021994247E3
6.219148848E2,1.021994247E3
6.229810498E2,1.021995773E3
6.240472188E2,1.021996918E3
6.251133608E2,1.021999893E3
6.261795058E2,1.022001419E3
6.272457028E2,1.022002411E3
6.283119438E2,1.022004318E3
6.293781528E2,1.022004395E3
6.304443618E2,1.022004395E3
6.315105528E2,1.022004395E3
6.325767138E2,1.022003708E3
6.336428398E2,1.022002411E3
6.347089568E2,1.022002411E3
6.357750868E2,1.022002640E3
6.368413178E2,1.022002716E3
6.379075198E2,1.022002869E3
6.389737008E2,1.022003098E3
6.400398378E2,1.022003098E3
6.411060378E2,1.022003250E3
6.421721488E2,1.022003632E3
6.432383358E2,1.022004318E3
6.443045138E2,1.022004547E3
6.453706628E2,1.022005234E3
6.464368138E2,1.022005234E3
6.475029478E2,1.022005005E3
6.485691658E2,1.022003937E3
6.496353808E2,1.022003708E3
6.507015578E2,1.022002182E3
6.517677098E2,1.022002182E3
6.528338468E2,1.022002487E3
6.539000318E2,1.022010880E3
6.549661818E2,1.022011948E3
6.560323328E2,1.022020111E3
6.570984948E2,1.022032928E3
6.581646378E2,1.022042465E3
6.592308208E2,1.022044754E3
6.602970288E2,1.022056503E3
6.613631868E2,1.022061844E3
6.624293678E2,1.022062454E3
6.634955558E2,1.022062454E3
6.645617368E2,1.022064285E3
6.656279528E2,1.022064362E3
6.666941998E2,1.022064514E3
6.677604828E2,1.022066422E3
6.688267838E2,1.022066422E3
6.698930218E2,1.022065811E3
6.709592538E2,1.022065506E3
6.720254508E2,1.022065506E3
6.730916308E2,1.022067261E3
6.741578548E2,1.022067261E3
6.752240678E2,1.022067108E3
6.762903498E2,1.022067108E3
6.773566008E2,1.022066650E3
6.784228588E2,1.022066650E3
6.794890858E2,1.022066879E3
6.805553648E2,1.022069397E3
6.816216308E2,1.022070923E3
6.826878618E2,1.022072754E3
6.837540418E2,1.022073746E3
6.848201958E2,1.022074203E3
6.858863708E2,1.022074509E3
6.869525498E2,1.022074509E3
6.880187448E2,1.022070923E3
6.890850188E2,1.022047653E3
6.901512028E2,1.022016144E3
6.912173938E2,1.021982803E3
6.922836118E2,1.021951294E3
6.933498368E2,1.021920090E3
6.944160528E2,1.021910706E3
6.954822368E2,1.021910706E3
6.965484148E2,1.021916733E3
6.976146388E2,1.021925812E3
6.986808578E2,1.021937332E3
6.997470858E2,1.021953430E3
7.008132928E2,1.021987762E3
7.018794888E2,1.022040329E3
7.029456488E2,1.022063904E3
7.040118048E2,1.022069397E3
7.050780008E2,1.022069397E3
7.061442248E2,1.022052460E3
7.072104398E2,1.022010498E3
7.082766488E2,1.021990891E3
7.093428628E2,1.021990509E3
7.104090858E2,1.021990891E3
7.114753348E2,1.022010498E3
7.125415768E2,1.022036972E3
7.136077788E2,1.022055130E3
7.146740048E2,1.022064133E3
7.157402638E2,1.022070389E3
7.168064778E2,1.022070389E3
7.178727008E2,1.022060394E3
7.189389148E2,1.022054291E3
7.200051158E2,1.022054291E3
7.210713028E2,1.022055435E3
7.221374588E2,1.022055588E3
7.232036758E2,1.022056732E3
7.242699288E2,1.022056732E3
7.253361428E2,1.022056732E3
7.264024538E2,1.022053604E3
7.274687138E2,1.022036362E3
7.285349648E2,1.022020111E3
7.296011848E2,1.022002029E3
7.306674588E2,1.022002029E3
7.317337328E2,1.022010422E3
7.327999638E2,1.022046204E3
7.338662478E2,1.022090683E3
7.349324758E2,1.022148590E3
7.359986968E2,1.022206650E3
7.370649818E2,1.022260132E3
7.381312588E2,1.022316132E3
7.391975358E2,1.022386246E3
7.402637798E2,1.022451630E3
7.413301158E2,1.022515945E3
7.423965218E2,1.022577972E3
7.434629438E2,1.022603836E3
7.445293358E2,1.022608948E3
7.455957048E2,1.022608948E3
7.466620958E2,1.022637787E3
7.477284698E2,1.022680359E3
7.487948488E2,1.022730408E3
7.498612628E2,1.022830200E3
7.509276368E2,1.022904129E3
7.519940258E2,1.022946625E3
7.530604358E2,1.022965317E3
7.541268178E2,1.022976685E3
7.551932078E2,1.022976685E3
7.562596168E2,1.022972488E3
7.573260708E2,1.022954025E3
7.583925318E2,1.022929611E3
7.594590028E2,1.022891922E3
7.605254568E2,1.022845383E3
7.615918958E2,1.022796478E3
7.626583718E2,1.022742844E3
7.637248678E2,1.022677002E3
7.647913578E2,1.022605743E3
7.658578378E2,1.022532120E3
7.669242958E2,1.022475052E3
7.679907438E2,1.022436981E3
7.690571798E2,1.022404709E3
7.701236098E2,1.022368927E3
7.711900778E2,1.022334824E3
7.722565558E2,1.022298584E3
7.733229998E2,1.022260895E3
7.743894028E2,1.022260895E3
7.754558578E2,1.022264328E3
7.765222718E2,1.022292328E3
7.775886888E2,1.022327652E3
7.786551208E2,1.022359085E3
7.797215338E2,1.022378616E3
7.807879648E2,1.022401581E3
7.818544068E2,1.022421188E3
7.829208768E2,1.022443542E3
7.839873568E2,1.022472076E3
7.850537628E2,1.022501984E3
7.861201168E2,1.022534485E3
7.871864988E2,1.022562790E3
7.882528908E2,1.022585602E3
