"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.865915275E2,3.302975464E1,-9.510459900E0,-6.210564423E1
8.866115995E2,3.316518402E1,-9.407981873E0,-6.239245605E1
8.866316705E2,3.310640335E1,-9.410461426E0,-6.234703064E1
8.866517425E2,3.337005615E1,-9.362136841E0,-6.287570190E1
8.866718135E2,3.311448669E1,-8.940605164E0,-6.281250000E1
8.866918845E2,3.324874878E1,-9.018653870E0,-6.323904419E1
8.867119568E2,3.356396484E1,-8.600570679E0,-6.357686615E1
8.867320278E2,3.397706223E1,-8.593208313E0,-6.386156464E1
8.867520998E2,3.402435303E1,-8.678031921E0,-6.379628754E1
8.867721708E2,3.442438507E1,-8.374534607E0,-6.406939697E1
8.867922428E2,3.488841248E1,-8.376091003E0,-6.439164734E1
8.868123138E2,3.515910339E1,-7.985382080E0,-6.441979218E1
8.868323848E2,3.526251221E1,-7.911437988E0,-6.445167542E1
8.868524568E2,3.581452942E1,-7.998352051E0,-6.406822968E1
8.868725278E2,3.558915710E1,-7.849601746E0,-6.353381348E1
8.868925998E2,3.618823242E1,-7.809127808E0,-6.391714478E1
8.869126708E2,3.654212570E1,-7.859786987E0,-6.369271088E1
8.869327428E2,3.659582138E1,-7.937171936E0,-6.393142700E1
8.869528138E2,3.614074707E1,-7.968345642E0,-6.329596710E1
8.869728848E2,3.621665192E1,-8.132652283E0,-6.361720276E1
8.869929568E2,3.623831177E1,-8.150657654E0,-6.292498016E1
8.870130278E2,3.568624496E1,-8.342422485E0,-6.270769501E1
8.870330998E2,3.556525421E1,-8.206481934E0,-6.283366394E1
8.870531708E2,3.558917618E1,-8.183944702E0,-6.275585175E1
8.870732428E2,3.517719269E1,-8.052391052E0,-6.194895935E1
8.870933138E2,3.507836914E1,-8.092422485E0,-6.222689819E1
8.871133858E2,3.485318756E1,-8.257934570E0,-6.216353607E1
8.871334568E2,3.507567596E1,-8.205101013E0,-6.191085052E1
8.871535278E2,3.471514130E1,-7.990257263E0,-6.223650360E1
8.871735998E2,3.482842255E1,-7.986328125E0,-6.195580292E1
8.871936708E2,3.492436218E1,-8.164321899E0,-6.212419128E1
8.872137428E2,3.455665588E1,-8.169960022E0,-6.186070251E1
8.872338138E2,3.487316132E1,-8.452018738E0,-6.165656281E1
8.872538858E2,3.447522354E1,-8.224769592E0,-6.124967957E1
8.872739568E2,3.494000244E1,-8.239021301E0,-6.154663849E1
8.872940278E2,3.471328735E1,-8.212532043E0,-6.151958466E1
8.873140998E2,3.497038269E1,-8.206230164E0,-6.099511719E1
8.873341708E2,3.473922348E1,-8.116661072E0,-6.135800171E1
8.873542428E2,3.433687592E1,-8.397369385E0,-6.129194641E1
8.873743138E2,3.437219620E1,-8.058181763E0,-6.107891846E1
8.873943848E2,3.435967255E1,-8.693893433E0,-6.079124451E1
8.874144568E2,3.443067169E1,-8.859146118E0,-6.121793365E1
8.874345278E2,3.452659607E1,-8.710525513E0,-6.109894562E1
8.874545998E2,3.435785675E1,-8.992782593E0,-6.120532990E1
8.874746708E2,3.442133331E1,-8.934944153E0,-6.113105011E1
8.874947428E2,3.426941681E1,-8.893287659E0,-6.108723450E1
8.875148138E2,3.437292099E1,-8.741493225E0,-6.096895599E1
8.875348858E2,3.388529205E1,-8.979515076E0,-6.055438995E1
8.875549568E2,3.376665497E1,-9.009757996E0,-6.107349396E1
8.875750278E2,3.404699326E1,-9.213027954E0,-6.089346313E1
8.875950998E2,3.387254333E1,-9.725967407E0,-6.119702911E1
8.876151708E2,3.402946091E1,-9.855392456E0,-6.116709137E1
8.876352428E2,3.380199432E1,-9.566902161E0,-6.107096100E1
8.876553138E2,3.334314346E1,-9.811569214E0,-6.084973907E1
8.876753858E2,3.329630280E1,-9.704536438E0,-6.041936493E1
8.876954568E2,3.320022583E1,-9.823684692E0,-6.077038574E1
8.877155288E2,3.309233856E1,-1.005427551E1,-6.057430267E1
8.877355998E2,3.328654480E1,-1.011367035E1,-6.044940948E1
8.877556707E2,3.311032104E1,-1.009648132E1,-6.076815796E1
8.877757428E2,3.332913971E1,-1.045030975E1,-6.047595978E1
8.877958138E2,3.306910324E1,-1.025510406E1,-6.065454102E1
8.878158857E2,3.294278717E1,-1.019451904E1,-6.037871552E1
8.878359568E2,3.264202118E1,-1.015758514E1,-6.045552826E1
8.878560288E2,3.267500687E1,-1.049873352E1,-6.056908417E1
8.878760997E2,3.264844894E1,-1.066293335E1,-6.031446838E1
8.878961707E2,3.239421082E1,-1.088604736E1,-6.044257355E1
8.879162428E2,3.222282410E1,-1.084349823E1,-6.039924622E1
8.879363137E2,3.155311394E1,-1.065132141E1,-6.011431885E1
8.879563858E2,3.129478836E1,-1.065515900E1,-5.995552826E1
8.879764568E2,3.100942802E1,-1.086716461E1,-6.001304626E1
8.879965287E2,3.062899399E1,-1.078968811E1,-5.995797729E1
8.880165998E2,3.011061096E1,-1.083837128E1,-6.017729187E1
8.880366708E2,3.014319229E1,-1.098739624E1,-6.016715240E1
8.880567427E2,2.991007042E1,-1.076016235E1,-6.037828064E1
8.880768137E2,3.004895592E1,-1.075888824E1,-6.039142609E1
8.880968858E2,3.006983948E1,-1.037210846E1,-6.081404877E1
8.881169567E2,2.999342155E1,-1.009987640E1,-6.128168488E1
8.881370288E2,3.033296967E1,-9.830139160E0,-6.109108734E1
8.881570998E2,3.088414192E1,-1.012026978E1,-6.145937347E1
8.881771717E2,3.088034821E1,-1.038538361E1,-6.201297760E1
8.881972428E2,3.120057487E1,-9.861701965E0,-6.231506348E1
8.882173138E2,3.159398460E1,-9.472839355E0,-6.249166870E1
8.882373857E2,3.134643364E1,-9.468688965E0,-6.219053650E1
