"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.583222384E2,5.232857974E1,4.949553086E0,4.086470533E0,2.247892546E1,4.000337153E1,2.303804351E2,1.652184696E1
8.593224155E2,5.232873590E1,4.949763957E0,4.110297500E0,2.227635545E1,4.005673029E1,3.153170197E2,2.161063151E1
8.603224204E2,5.232878572E1,4.950125806E0,3.546837385E0,2.081191597E1,4.239285771E1,8.348412788E1,6.683531717E0
8.613224192E2,5.232879319E1,4.950494327E0,3.697659262E0,1.970861248E1,4.796980640E1,6.452018607E1,5.607601662E0
8.623224168E2,5.232875454E1,4.950847646E0,3.550079339E0,1.863470258E1,5.475915980E1,6.571676559E1,6.230312819E0
8.633224162E2,5.232877952E1,4.951135721E0,4.062853399E0,1.820440937E1,5.788783901E1,5.261213900E1,5.313197088E0
8.643224111E2,5.232853543E1,4.951252058E0,4.483727766E0,1.344058470E1,5.788783901E1,2.913117819E2,3.288145946E1
8.653224075E2,5.232857471E1,4.951480379E0,4.313580982E0,1.313700661E1,8.391207780E1,1.720509160E2,2.124051050E1
8.663224088E2,5.232869677E1,4.951759073E0,4.138790671E0,1.378995023E1,7.280038843E1,7.367130068E1,1.049787948E1
8.673224055E2,5.232878327E1,4.952007646E0,4.140631580E0,1.472565972E1,6.877369800E1,4.658113020E1,7.305715040E0
8.683224016E2,5.232887356E1,4.952305298E0,3.915383500E0,1.590496399E1,6.492041476E1,3.727063901E1,6.487560728E0
8.693224002E2,5.232895262E1,4.952538462E0,4.014890482E0,1.628260043E1,6.254162045E1,3.088265145E1,5.688459518E0
8.703223976E2,5.232903627E1,4.952753421E0,4.090503994E0,1.650400875E1,6.081679141E1,3.005530450E1,5.765899387E0
8.713223977E2,5.232911383E1,4.953022885E0,3.912088117E0,1.702404405E1,6.068101429E1,1.842130840E1,3.998964811E0
8.723223958E2,5.232920879E1,4.953266267E0,3.645659721E0,1.713993300E1,6.050768602E1,1.862734136E1,4.570502050E0
8.733223917E2,5.232928918E1,4.953469573E0,3.504100099E0,1.673482493E1,6.045267405E1,2.914577199E1,7.653223085E0
8.743223891E2,5.232937652E1,4.953679256E0,3.280714486E0,1.658972470E1,6.024088528E1,1.529897068E1,4.181019827E0
8.753223869E2,5.232944511E1,4.953906788E0,3.026995021E0,1.647498873E1,6.129006548E1,1.508488794E1,4.175659780E0
8.763223836E2,5.232950594E1,4.954119663E0,3.623225826E0,1.636484896E1,6.263054125E1,9.153716409E0,3.000000000E0
8.773223809E2,5.232955455E1,4.954328968E0,3.630142764E0,1.600768183E1,6.466080027E1,1.821891979E1,4.710543067E0
8.783223790E2,5.232960074E1,4.954532411E0,3.665295744E0,1.564269139E1,6.580100726E1,2.290585018E1,5.838840447E0
8.793223768E2,5.232965260E1,4.954743741E0,2.385400338E0,1.560130291E1,6.665549291E1,1.271133644E1,3.019611972E0
8.803223743E2,5.232969759E1,4.954894132E0,1.592639653E0,1.455672385E1,6.568135609E1,1.588790759E1,4.133695074E0
8.813223728E2,5.232974846E1,4.955050716E0,2.797398788E0,1.376357502E1,6.507214857E1,1.234553636E1,3.176066272E0
8.823223702E2,5.232980980E1,4.955195682E0,2.350783315E0,1.300237454E1,6.262157727E1,1.409816530E1,3.977038690E0
8.833223675E2,5.232983679E1,4.955318928E0,2.123051562E0,1.181866019E1,6.210818997E1,1.778372470E1,5.702603899E0
8.843223665E2,5.232990409E1,4.955467387E0,3.110086988E0,1.151191874E1,6.144167192E1,1.098444584E1,3.600667424E0
8.853223642E2,5.232995552E1,4.955593205E0,2.103232305E0,1.096397033E1,6.080775895E1,1.742038930E1,5.631566609E0
