"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.357277145E2,5.200945778E1,5.178290781E0,2.425840491E0,1.230328574E1,6.290537262E1,2.198491886E0,3.000000000E0
1.367277091E2,5.200950783E1,5.178455889E0,2.776490288E0,1.244781885E1,6.362750244E1,2.101459423E0,3.000000000E0
1.377277174E2,5.200954574E1,5.178622887E0,2.785043555E0,1.220931452E1,6.652629852E1,2.052119342E0,3.000000000E0
1.387277242E2,5.200958176E1,5.178792779E0,2.936579438E0,1.224894697E1,6.652629852E1,2.125852801E0,3.000000000E0
1.397277195E2,5.200961639E1,5.178961749E0,2.973528258E0,1.220577047E1,6.847302246E1,2.294111812E0,3.000000000E0
1.407277223E2,5.200964922E1,5.179131269E0,3.038039521E0,1.216249621E1,7.103121185E1,2.292979573E0,3.000000000E0
1.417277302E2,5.200968173E1,5.179300696E0,3.176449286E0,1.207881168E1,7.103121185E1,2.151591456E0,3.000000000E0
1.427277267E2,5.200971502E1,5.179462693E0,3.308885188E0,1.186415604E1,7.200886536E1,2.116547448E0,3.000000000E0
1.437277391E2,5.200974766E1,5.179628787E0,3.326357127E0,1.190391692E1,7.200886536E1,2.298504272E0,3.000000000E0
1.447277448E2,5.200978083E1,5.179793292E0,3.459252291E0,1.187561404E1,7.200886536E1,2.286274295E0,3.000000000E0
1.457277452E2,5.200981393E1,5.179956092E0,3.446269937E0,1.177094433E1,7.232608032E1,2.351022274E0,3.000000000E0
1.467277452E2,5.200984894E1,5.180117105E0,3.639236281E0,1.172761275E1,7.232608032E1,2.250521711E0,3.000000000E0
1.477277453E2,5.200988430E1,5.180278748E0,3.930888906E0,1.173139070E1,7.302646637E1,2.514002330E0,3.000000000E0
1.487277443E2,5.200992031E1,5.180441846E0,3.992661908E0,1.179119379E1,7.302646637E1,2.654459687E0,3.000000000E0
1.497277437E2,5.200995844E1,5.180603837E0,3.975658579E0,1.185179449E1,7.302646637E1,2.536013136E0,3.000000000E0
1.507277422E2,5.200999483E1,5.180765128E0,4.035605591E0,1.184219428E1,7.219540405E1,2.731236885E0,3.000000000E0
