"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.314391322E2,5.233496541E1,4.873306059E0,1.560332399E0,6.079999924E0,8.683600803E1,9.032469717E0,7.199839338E0
1.324401970E2,5.233496397E1,4.873369363E0,1.342802178E0,5.010000229E0,8.789068320E1,9.032469717E0,7.431665980E0
1.334157815E2,5.233495200E1,4.873469656E0,9.316697633E-1,5.639999866E0,9.140631388E1,9.032469717E0,7.411389902E0
1.344182250E2,5.233494497E1,4.873537608E0,6.516401572E-1,5.130000114E0,9.175787205E1,9.032469717E0,6.115655862E0
1.354207088E2,5.233496699E1,4.873561155E0,1.040310931E0,3.500000000E0,7.417972661E1,9.032469717E0,6.492240473E0
1.364231597E2,5.233494528E1,4.873619146E0,9.854403269E-1,3.500000000E0,1.005469150E2,9.032469717E0,6.522428945E0
1.374253569E2,5.233491234E1,4.873631124E0,6.479156734E-1,3.029999971E0,1.378125236E2,9.032469717E0,6.205245376E0
1.384274770E2,5.233493082E1,4.873711811E0,3.520782711E-1,3.029999971E0,8.437503502E1,9.032469717E0,6.020068814E0
1.394294585E2,5.233495183E1,4.873754046E0,9.803741006E-1,2.880000114E0,7.101565663E1,9.032469717E0,4.947966495E0
1.404312518E2,5.233495922E1,4.873859660E0,7.469153181E-1,4.139999866E0,7.875004715E1,9.403888120E0,4.000000000E0
1.414329613E2,5.233495138E1,4.873950161E0,6.470007682E-1,4.139999866E0,9.808598510E1,9.032469717E0,4.668512300E0
1.424345630E2,5.233493750E1,4.874019358E0,3.429241860E-1,4.940000057E0,1.016016187E2,9.032469717E0,4.108907517E0
1.434360099E2,5.233492510E1,4.874066931E0,4.313636385E-1,4.260000229E0,1.086328594E2,1.059918151E1,4.000000000E0
1.444374030E2,5.233496338E1,4.874212383E0,1.081328230E0,5.800000191E0,8.859381734E1,1.014989528E1,4.000000000E0
1.454386963E2,5.233482480E1,4.874338438E0,8.331421176E-1,4.989982716E0,9.214825443E1,9.032469793E0,3.000000000E0
1.464398706E2,5.233481870E1,4.874426763E0,7.598436717E-1,5.334673977E0,9.146778757E1,2.239423264E1,6.077516229E0
1.474409908E2,5.233482695E1,4.874522683E0,1.207514811E0,5.515682358E0,8.616368181E1,2.156697054E1,6.049950247E0
1.484420151E2,5.233482802E1,4.874599005E0,1.315885240E0,5.291218129E0,8.883749520E1,2.157156221E1,6.027461081E0
1.494429725E2,5.233487006E1,4.874698140E0,7.590885740E-2,5.781469172E0,8.631545108E1,1.929243699E1,6.668929582E0
1.504438783E2,5.233486056E1,4.874775695E0,7.736435272E-1,5.538204202E0,8.970576933E1,1.957561519E1,7.186124038E0
1.514447235E2,5.233486575E1,4.874838022E0,1.151748845E0,5.165762677E0,8.842990238E1,2.133807513E1,7.621584230E0
1.524455146E2,5.233486513E1,4.874921476E0,5.373484818E-1,5.333014931E0,9.144711742E1,2.316614567E1,8.584535112E0
1.534462603E2,5.233488298E1,4.874993604E0,1.253523966E0,5.341634752E0,8.348040417E1,2.511734460E1,9.166119434E0
1.544469585E2,5.233487011E1,4.875075039E0,8.325060718E-1,5.450695566E0,9.122390587E1,2.478592429E1,9.390481292E0
1.554476141E2,5.233487420E1,4.875152277E0,6.182482028E-1,5.401166099E0,9.019981527E1,2.463377147E1,8.924578407E0
1.564482281E2,5.233487108E1,4.875236274E0,7.916495064E-1,5.363888666E0,9.085645171E1,2.271105079E1,7.778791769E0
1.574488066E2,5.233486051E1,4.875316263E0,7.212541392E-1,5.297997673E0,9.253500669E1,2.342411399E1,7.931645699E0
1.584493476E2,5.233486577E1,4.875395359E0,7.313644839E-1,5.319934103E0,8.871099598E1,2.282413201E1,8.683094150E0
1.594498559E2,5.233486228E1,4.875468210E0,8.078646762E-1,5.325051219E0,8.951217119E1,2.216670639E1,8.535819182E0
1.604503329E2,5.233486760E1,4.875552270E0,1.105609325E0,5.533349915E0,8.831143700E1,2.143359096E1,8.481011002E0
1.614507796E2,5.233486297E1,4.875625521E0,9.686979372E-1,5.304785587E0,8.998338803E1,2.053053112E1,8.410002871E0
1.624512019E2,5.233486837E1,4.875681043E0,1.466632258E0,4.628187617E0,8.496581426E1,2.009340924E1,8.319197533E0
1.634515959E2,5.233486172E1,4.875759033E0,1.773899418E0,4.805646010E0,8.999568518E1,1.978408211E1,8.409435361E0
1.644519669E2,5.233484741E1,4.875826269E0,1.607764240E0,4.707678303E0,9.979828950E1,1.942281288E1,8.332893678E0
1.654523153E2,5.233484708E1,4.875903669E0,1.804580700E0,4.999720705E0,9.903065495E1,1.923032662E1,9.299978989E0
1.664526424E2,5.233484475E1,4.875984203E0,-1.396509167E-1,5.195454762E0,1.000752292E2,1.935267007E1,9.619251391E0
1.674529487E2,5.233484886E1,4.876045689E0,3.316512704E-1,4.836557267E0,9.596878679E1,1.921760746E1,9.445208532E0
1.684532385E2,5.233486968E1,4.876112993E0,4.897076646E-1,4.742867892E0,8.345067396E1,1.847214338E1,9.268204097E0
1.694535081E2,5.233486948E1,4.876181869E0,2.133603571E-1,4.666991990E0,8.771799321E1,1.778931650E1,9.372600295E0
1.704537631E2,5.233486271E1,4.876244551E0,7.053492563E-1,4.531068183E0,9.258782026E1,1.747408128E1,8.833452795E0
1.714540040E2,5.233486366E1,4.876322431E0,7.092514904E-1,4.802090129E0,9.268845010E1,1.744911210E1,8.409873230E0
1.724542274E2,5.233486653E1,4.876395166E0,1.111933234E0,4.883913861E0,9.177291383E1,1.710838358E1,7.966660080E0
1.734544387E2,5.233487122E1,4.876456363E0,1.422315978E0,4.648003737E0,9.041449587E1,1.728917981E1,8.393624840E0
1.744546387E2,5.233487339E1,4.876538521E0,1.719529112E0,5.031514465E0,8.695724261E1,1.697921807E1,8.495237209E0
1.754548247E2,5.233486848E1,4.876609652E0,1.452203086E0,4.879702072E0,9.184206979E1,1.675995848E1,8.364598544E0
1.764550005E2,5.233486365E1,4.876677623E0,2.442567246E0,4.640604304E0,9.168045136E1,1.663970803E1,8.265000094E0
1.774551668E2,5.233487009E1,4.876740913E0,2.527893059E0,4.808154408E0,8.765817069E1,1.680053745E1,8.321746663E0
1.784553224E2,5.233487451E1,4.876832875E0,1.025681550E0,5.124363970E0,8.805339141E1,1.618945730E1,8.461602763E0
1.794554691E2,5.233487581E1,4.876913125E0,4.667747244E-1,5.032383671E0,9.279422153E1,1.560499547E1,8.552277937E0
1.804556074E2,5.233488336E1,4.876991853E0,6.224868046E-1,5.021503910E0,9.060849810E1,1.502347331E1,8.788582464E0
