"Time (s)","X (µT)","Y (µT)","Z (µT)"
7.534820000E0,-3.777984619E0,1.134155273E1,4.298817444E1
7.554877000E0,-3.454528809E0,1.133660889E1,4.305461121E1
7.574934000E0,-3.444519043E0,1.147689819E1,4.277095032E1
7.594991000E0,-3.235015869E0,1.150656128E1,4.265901184E1
7.615048000E0,-3.434967041E0,1.141030884E1,4.243959045E1
7.635106000E0,-3.524475098E0,1.125790405E1,4.230493164E1
7.655163000E0,-3.482299805E0,1.117449951E1,4.251469421E1
7.675220000E0,-3.210021973E0,1.127069092E1,4.216613770E1
7.695277000E0,-3.473632812E0,1.121673584E1,4.208270264E1
7.715334000E0,-3.511260986E0,1.112356567E1,4.219039917E1
7.735391000E0,-3.633636475E0,1.116918945E1,4.194888306E1
7.755448458E0,-3.601928711E0,1.127734375E1,4.213439941E1
7.775506458E0,-3.516021729E0,1.131417847E1,4.196197510E1
7.795563458E0,-3.715332031E0,1.139016724E1,4.189201355E1
7.815620458E0,-3.458099365E0,1.143377686E1,4.177278137E1
7.835677458E0,-3.481414795E0,1.134814453E1,4.174348450E1
7.855734458E0,-3.585266113E0,1.126071167E1,4.145025635E1
7.875791458E0,-3.539794922E0,1.125308228E1,4.119985962E1
7.895848458E0,-3.340789795E0,1.142147827E1,4.116323853E1
7.915905458E0,-3.540496826E0,1.144155884E1,4.110942078E1
7.935963458E0,-3.388458252E0,1.153970337E1,4.084989929E1
7.956020458E0,-3.598175049E0,1.149554443E1,4.051943970E1
7.976077458E0,-3.612762451E0,1.153164673E1,4.076608276E1
7.996134458E0,-3.255432129E0,1.141003418E1,4.027220154E1
8.016191458E0,-2.993591309E0,1.154602051E1,3.990199280E1
8.036248458E0,-2.995941162E0,1.144757080E1,3.986920166E1
8.056305458E0,-2.820922852E0,1.153833008E1,3.955592346E1
8.076363458E0,-2.944946289E0,1.157937622E1,3.996069336E1
8.096420458E0,-2.593658447E0,1.165835571E1,4.013578796E1
8.116477458E0,-2.594116211E0,1.147305298E1,3.953962708E1
8.136534458E0,-2.479858398E0,1.173986816E1,3.921688843E1
8.156591458E0,-2.559814453E0,1.177227783E1,3.921723938E1
8.176648458E0,-2.296783447E0,1.196969604E1,3.934268188E1
8.196705458E0,-2.016906738E0,1.194195557E1,3.930587769E1
8.216762458E0,-2.165191650E0,1.203591919E1,3.963565063E1
8.236820458E0,-2.614105225E0,1.193902588E1,3.930523682E1
8.256877458E0,-2.618530273E0,1.192675781E1,3.940977478E1
8.276934458E0,-2.504486084E0,1.195660400E1,3.870709229E1
8.296991458E0,-2.675170898E0,1.192077637E1,3.832447815E1
