"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.311335833E0,-4.147715494E-2,3.402518481E-2,2.451107278E-2
6.331392833E0,-2.373402938E-2,6.964609027E-2,3.563908860E-2
6.351449833E0,-2.840814181E-3,7.171104103E-2,4.604246467E-2
6.371506833E0,6.840246730E-3,7.238020748E-2,4.245420173E-2
6.391563833E0,2.425039560E-2,9.282396734E-2,3.415605798E-2
6.411620833E0,3.636148199E-2,8.787792921E-2,3.024135344E-2
6.431677833E0,4.578541592E-2,6.017011032E-2,2.961609885E-2
6.451735833E0,3.881660104E-2,3.444358334E-2,2.371923253E-2
6.471792833E0,3.716455400E-2,3.376591578E-2,1.424963400E-2
6.491849833E0,4.142142460E-2,1.832061261E-2,4.442065954E-3
6.511906833E0,3.808432817E-2,-5.229483824E-3,-2.760767704E-3
6.531963833E0,2.499169670E-2,-2.691880055E-2,-1.210100669E-2
6.552020833E0,1.362671331E-2,-3.348723426E-2,-1.754293405E-2
6.572077833E0,2.042608568E-3,-4.790775105E-2,-2.461367846E-2
6.592134833E0,-1.002029330E-2,-5.480610579E-2,-2.842114866E-2
6.612192833E0,-2.233105339E-2,-5.699007213E-2,-2.818062156E-2
6.632249833E0,-3.425333649E-2,-6.339307874E-2,-2.302336320E-2
6.652306833E0,-4.195144773E-2,-6.113384292E-2,-2.433868125E-2
6.672363833E0,-4.193144292E-2,-4.921841994E-2,-2.714649215E-2
6.692420833E0,-3.591200337E-2,-4.505977035E-2,-1.765979268E-2
6.712477833E0,-3.259905055E-2,-3.050317802E-2,-7.620021701E-3
6.732534833E0,-2.958721295E-2,-7.706382312E-3,8.316359017E-4
6.752592000E0,-1.876524836E-2,7.861407474E-3,5.125206895E-3
6.772649000E0,-1.270239521E-2,5.682364572E-3,6.895073690E-3
6.792706000E0,-9.883631021E-3,1.903838012E-3,7.310047280E-3
6.812763000E0,-1.973026665E-3,2.035752311E-2,5.417835899E-3
6.832820000E0,3.838853911E-3,3.069732897E-2,1.040931232E-2
6.852877000E0,3.566379892E-3,2.564220876E-2,1.444697566E-2
6.872934000E0,2.987094223E-3,2.886980772E-2,1.546666212E-2
6.892992000E0,1.114333235E-2,2.870048769E-2,8.579025976E-3
6.913049000E0,2.301710844E-2,1.405643672E-2,4.038175568E-3
6.933106000E0,2.306905016E-2,1.283663139E-2,3.895052709E-3
6.953163000E0,1.421406865E-2,1.831066608E-2,3.021401353E-4
6.973220000E0,1.103341952E-2,1.136886887E-2,-6.369777955E-3
6.993277000E0,6.088393740E-3,-1.432677917E-2,-8.960878477E-3
7.013334000E0,-8.543867152E-4,-1.917899400E-2,-6.807452999E-3
7.033391000E0,-3.655541455E-3,-8.932847530E-3,2.053380013E-4
7.053449000E0,-3.060209332E-3,-5.249098875E-3,3.339777468E-3
7.073506000E0,-5.105937365E-3,-5.786021240E-3,2.152758418E-3
7.093563000E0,-6.988743320E-3,3.806836903E-4,-3.148904070E-4
7.113620000E0,-7.410951890E-3,-8.357990533E-3,1.223266590E-4
7.133677000E0,-9.782374837E-3,-7.758923806E-3,-2.745806007E-3
7.153734000E0,-8.497962728E-3,-9.948748164E-3,-2.456546295E-3
7.173791000E0,-4.323661793E-3,-8.579802699E-3,-3.322248813E-4
7.193849000E0,-4.962078296E-3,-1.273378730E-2,2.677703742E-3
7.213906000E0,-5.902983248E-3,-9.942717850E-3,1.116671599E-3
7.233963000E0,-5.172789562E-3,-6.691325456E-3,-1.857901923E-3
7.254020000E0,-8.970042691E-4,1.994003542E-4,6.840792485E-4
7.274077000E0,-2.796029439E-3,9.812314063E-3,2.838628367E-3
7.294134000E0,3.166979644E-3,1.109732129E-2,3.924630582E-4
7.314191000E0,3.285998246E-3,8.778961375E-3,9.932543617E-4
7.334249000E0,9.083949961E-3,9.744642302E-3,2.958053956E-3
7.354306000E0,1.456251554E-2,1.144837402E-2,5.596249830E-3
7.374363000E0,1.171029545E-2,1.618994214E-2,2.204199787E-3
7.394420000E0,9.416675195E-3,9.325239807E-3,-6.680316292E-4
7.414477000E0,1.546104159E-2,5.593869369E-3,3.276885021E-3
7.434534000E0,8.186722174E-3,1.621203497E-2,2.321049105E-4
7.454591000E0,-4.406268708E-3,1.256207936E-2,-2.869886812E-4
7.474648000E0,-1.050903462E-3,-6.454600021E-3,3.280885750E-3
7.494706000E0,-2.456673188E-3,-3.412234364E-3,8.546704426E-3
7.514763000E0,-1.525138598E-2,4.659646656E-3,5.194650963E-3
7.534820000E0,-1.784192957E-2,1.842130907E-3,6.496734917E-3
7.554877000E0,-1.029162668E-2,-5.380173679E-3,1.075750962E-2
7.574934000E0,-1.347386278E-2,1.469132490E-3,1.212189905E-3
7.594991000E0,-1.215025783E-2,-9.566014633E-3,-2.806377364E-3
7.615048000E0,-5.858764984E-3,-6.693737581E-3,-2.929315437E-3
