"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.930138333E0,-3.951279001E-1,5.994918513E-1,-3.016880271E0
4.950205333E0,-5.134685647E-1,8.909478503E-1,-2.425972937E0
4.970272333E0,-2.524049856E-1,9.951741039E-1,-1.435477409E0
4.990338333E0,-1.997120343E-1,1.010999520E0,-2.888846129E-1
5.010405333E0,-4.566991905E-1,1.141634504E0,7.179667461E-1
5.030472333E0,-7.227639480E-1,6.820731012E-1,9.897809976E-1
5.050539333E0,-9.892437847E-1,2.646025881E-1,1.179427836E0
5.070606333E0,-8.565110392E-1,3.057723950E-1,1.415678152E0
5.090672333E0,-4.420517691E-1,6.258929801E-1,1.941151051E0
5.110739333E0,-1.535135124E-1,8.241407803E-1,1.972387462E0
5.130806333E0,5.546624914E-1,3.453558522E-1,2.082955386E0
5.150873333E0,-5.354352018E-2,-2.509334059E-1,3.550222353E0
5.170939333E0,-6.788327935E-1,-8.635703096E-1,4.672751518E0
5.191006333E0,-6.336342551E-1,-1.396138950E0,4.176613516E0
5.211073333E0,-3.009733658E-1,-1.566959216E0,2.691326015E0
5.231140333E0,-1.996270853E-1,-1.242986778E0,1.258168196E0
5.251206333E0,-3.858579802E-1,-6.541841483E-1,-8.910338044E-2
5.271273333E0,-2.950704189E-1,-2.449736314E-1,-8.155684698E-1
5.291340333E0,-1.603854708E-3,-1.382999526E-1,-7.673885822E-1
5.311407333E0,1.697593615E-1,-1.309532185E-1,-8.668614149E-2
5.331474333E0,-1.344795281E-1,1.336390274E-2,-3.320692241E-2
5.351540333E0,-1.187276407E-1,-4.052889356E-1,-3.438712442E-1
5.371607333E0,-3.204036269E-1,-1.001131832E0,-6.068287182E-1
5.391674333E0,-4.464583405E-1,-1.245804112E0,-1.159392936E0
5.411741333E0,-3.300798917E-1,-1.137205530E0,-2.029189653E0
5.431807333E0,1.566397445E-1,-4.857286062E-1,-2.906564362E0
5.451874333E0,6.212625700E-1,3.309875989E-1,-3.599416732E0
5.471941333E0,7.791775922E-1,7.514293380E-1,-3.522056900E0
5.492008333E0,7.743231607E-1,6.357459770E-1,-2.610895810E0
5.512074333E0,7.538717931E-1,2.638675931E-1,-8.764502639E-1
5.532141333E0,6.907087809E-1,-5.336951070E-2,-1.978422958E-1
5.552208333E0,6.267734246E-1,1.250984745E-1,-2.951206684E-1
5.572275333E0,1.154761941E0,4.570280233E-1,2.945201594E-1
5.592342333E0,1.726770052E0,8.149045184E-2,1.291561645E0
5.612408333E0,1.678426735E0,-9.901864289E-1,2.333213877E0
5.632475333E0,9.359091380E-1,-1.116308312E0,1.913007233E0
5.652542333E0,3.803757039E-1,-5.685888049E-1,-4.243710315E-1
5.672609333E0,1.206439049E0,4.707362357E-1,-8.321383095E-1
5.692675333E0,1.040723695E0,9.407678819E-1,1.280060756E0
5.712742333E0,-7.969140977E-2,-1.407701819E-1,3.434079108E0
5.732809333E0,-1.406096613E0,-1.731170374E0,3.420843351E0
5.752876333E0,-1.589167087E0,-2.304656368E0,1.828324932E0
5.772942333E0,-2.785742176E-1,-1.726169689E0,4.583141184E-1
5.793009333E0,7.913291296E-1,-8.117082842E-1,-6.210392064E-1
5.813076333E0,2.200538361E0,-7.922784251E-1,-2.894167095E-1
5.833143333E0,3.315980555E0,-4.301936889E-1,1.060667378E-1
5.853210333E0,2.321474715E0,-6.337444751E-1,-9.720879078E-1
5.873276333E0,1.240965980E0,-9.860114439E-1,-2.303054523E0
5.893343333E0,9.252069792E-1,-7.544258168E-1,-2.496464045E0
5.913410333E0,1.671473664E0,-3.994374807E-1,-1.888974007E0
5.933477333E0,-5.171989422E-1,-5.421767856E-1,-5.321931034E-1
5.953543333E0,-8.869574180E-1,-1.203626757E0,-1.965514060E0
5.973610333E0,-1.292714131E0,-7.560740738E-1,-2.555375912E0
5.993677333E0,-7.727164920E-1,4.141524374E-2,-2.087243149E0
6.013744333E0,-1.068302891E0,-1.534864873E-2,-2.096023913E0
6.033810333E0,-1.679520749E0,3.458413904E-1,-2.205521797E0
6.053877333E0,-1.405331651E0,4.443702998E-1,-1.593368604E0
6.073944333E0,-1.456929236E0,3.405590158E-1,-1.342394999E0
6.094011333E0,-1.150407666E0,9.844964303E-2,-1.084813455E0
6.114077333E0,-3.612805979E-1,9.679115340E-3,-9.062681401E-1
6.134144333E0,1.937205935E-1,-2.101950505E-1,-3.609451139E-1
6.154211333E0,7.121113443E-1,-5.258029738E-1,9.334290415E-1
6.174278333E0,7.802014397E-1,-7.104421104E-1,4.413700569E-1
6.194345333E0,9.079533076E-1,-1.010920729E0,1.403257497E0
6.214411333E0,1.101951644E0,-1.048555601E0,2.493784851E0
6.234478333E0,1.089070520E0,-1.678717926E0,4.549903856E0
6.254545333E0,1.218426425E0,-2.277482311E0,5.073506230E0
6.274612333E0,1.211184649E0,-1.952258422E0,3.368479781E0
6.294678333E0,3.639882973E-1,-1.714741598E0,1.322046688E0
6.314745333E0,-5.642446160E-1,-1.596414419E0,-1.176775539E-1
6.334812333E0,-9.826172814E-1,-1.443019002E0,-6.646617740E-1
6.354879333E0,-1.094568657E0,-1.536369946E0,-1.337546487E0
6.374945333E0,-8.862276855E-1,-1.831810457E0,-1.210480059E0
6.395012333E0,-7.730904946E-1,-1.796121830E0,-8.714064556E-1
6.415079333E0,-9.403807962E-1,-1.528138821E0,-1.145302901E0
6.435146333E0,-5.677313107E-1,-7.291339047E-1,-1.627541487E0
6.455212333E0,-4.784434506E-1,5.804150909E-2,-9.495843136E-1
6.475279333E0,-7.154960051E-1,8.419736186E-1,7.389313531E-1
6.495346333E0,-8.465084267E-1,6.878766820E-1,1.811494306E0
6.515413333E0,-9.072747383E-1,1.214581296E0,1.611823586E0
6.535479333E0,-7.842016661E-1,1.585925683E0,8.901052666E-1
6.555546333E0,-5.481750056E-1,2.074432192E0,1.570701288E0
6.575613333E0,-1.594255042E-1,2.420459012E0,2.690382274E0
6.595680333E0,1.530149093E-1,2.485713939E0,2.979641109E0
6.615747333E0,2.307939872E-1,2.581997408E0,2.318794643E0
6.635813333E0,1.779187855E-1,2.395200210E0,1.114897379E0
6.655880333E0,7.462263393E-1,2.301616108E0,9.897617018E-1
6.675947333E0,9.915570894E-1,2.361791267E0,1.039135006E0
6.696014333E0,5.576112422E-1,2.136433143E0,1.486900163E0
6.716080333E0,-3.351436901E-1,1.326751650E0,9.550193006E-1
6.736147333E0,-8.882423437E-1,1.208785536E0,-6.238160491E-1
