"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.746669583E0,1.594915771E1,4.344646835E1,8.685413361E0
4.766522583E0,1.528599548E1,4.359242249E1,9.744529724E0
4.786375583E0,1.481600952E1,4.346889496E1,1.119841385E1
4.806228583E0,1.480421448E1,4.311417389E1,1.157917786E1
4.826081583E0,1.417164612E1,4.312342072E1,1.222415733E1
4.845934583E0,1.387422180E1,4.324527740E1,1.246524239E1
4.865787583E0,1.339636230E1,4.333607483E1,1.309734917E1
4.885640583E0,1.275558472E1,4.347701645E1,1.295264816E1
4.905493583E0,1.253898621E1,4.364673996E1,1.246917152E1
4.925346583E0,1.265591431E1,4.372800446E1,1.291101646E1
4.945199583E0,1.329234314E1,4.337167358E1,1.335775375E1
4.965052583E0,1.437855530E1,4.285046768E1,1.315440941E1
4.984905583E0,1.511050415E1,4.252136230E1,1.340047646E1
5.004758583E0,1.576286316E1,4.237421417E1,1.332167435E1
5.024612583E0,1.690428162E1,4.156880188E1,1.347060966E1
5.044465583E0,1.761503601E1,4.124413681E1,1.360346413E1
5.064318583E0,1.904061890E1,4.094253540E1,1.347896194E1
5.084171583E0,2.031199646E1,3.994931793E1,1.328072357E1
5.104024583E0,2.174887085E1,3.914274216E1,1.316448402E1
5.123877583E0,2.333354187E1,3.846212006E1,1.319690704E1
5.143730583E0,2.466743469E1,3.791359711E1,1.360047531E1
5.163583583E0,2.588705444E1,3.696419525E1,1.260935211E1
5.183435875E0,2.704381561E1,3.646570206E1,1.179309082E1
5.203288875E0,2.760137939E1,3.609751129E1,1.137115097E1
5.223141875E0,2.843279266E1,3.581702423E1,1.087213135E1
5.242994875E0,2.925055695E1,3.535696411E1,1.004705048E1
5.262847875E0,2.991197205E1,3.484341431E1,9.235073090E0
5.282700875E0,3.073828125E1,3.448188782E1,8.115932465E0
5.302553875E0,3.155867767E1,3.375970840E1,6.860397339E0
5.322406875E0,3.249176788E1,3.345584488E1,5.942260742E0
5.342260875E0,3.254847717E1,3.340851212E1,5.375011444E0
5.362113875E0,3.235018158E1,3.363241196E1,4.823623657E0
5.381966875E0,3.248394775E1,3.398141479E1,4.373661041E0
5.401819875E0,3.234185791E1,3.387284088E1,3.437183380E0
5.421672875E0,3.192105865E1,3.380989838E1,1.961849213E0
5.441525875E0,3.206296539E1,3.438911057E1,9.520149231E-1
5.461378875E0,3.178765869E1,3.454218292E1,1.138317108E0
5.481231875E0,3.157812500E1,3.451553726E1,2.184741974E0
5.501084875E0,3.130923462E1,3.479999924E1,2.879203796E0
5.520937875E0,3.137159729E1,3.469276047E1,2.945575714E0
5.540790875E0,3.179783630E1,3.442736053E1,2.655399323E0
5.560643875E0,3.201763153E1,3.420610046E1,1.879634857E0
5.580496875E0,3.194429016E1,3.402969742E1,1.299648285E0
5.600350875E0,3.214099121E1,3.417812347E1,5.660171509E-1
5.620203875E0,3.189669037E1,3.467415237E1,3.716659546E-2
5.640056875E0,3.103426361E1,3.536356354E1,-4.194450378E-1
5.659909875E0,3.072143555E1,3.572810364E1,-6.776885986E-1
5.679762875E0,2.992195892E1,3.624881744E1,-3.677215576E-1
5.699615875E0,2.949028778E1,3.698715210E1,-1.692375183E0
5.719468875E0,2.881395721E1,3.739543915E1,-3.516571045E0
5.739321875E0,2.863139343E1,3.734721756E1,-4.277000427E0
5.759174875E0,2.856657410E1,3.720742798E1,-3.322345734E0
5.779027875E0,2.885144806E1,3.696712494E1,-2.356239319E0
5.798880875E0,2.882479858E1,3.664153290E1,-2.703853607E0
5.818733875E0,2.920286560E1,3.683663940E1,-3.997386932E0
5.838586875E0,2.930070496E1,3.646831131E1,-4.798290253E0
5.858440875E0,2.906896973E1,3.683902740E1,-4.701961517E0
5.878293875E0,2.894011688E1,3.684542847E1,-4.026760101E0
5.898146875E0,2.854730988E1,3.695756912E1,-4.062633514E0
5.917999875E0,2.798426056E1,3.733811569E1,-3.711498260E0
5.937852875E0,2.724942017E1,3.800587463E1,-3.283157349E0
5.957705875E0,2.680675507E1,3.813388443E1,-3.126834869E0
5.977558875E0,2.644116974E1,3.852178955E1,-2.403800964E0
5.997411875E0,2.650989532E1,3.833556366E1,-2.163486481E0
6.017264875E0,2.651972198E1,3.821911621E1,-2.343719482E0
6.037117875E0,2.682112885E1,3.793936539E1,-3.101970673E0
6.056970875E0,2.708982849E1,3.780157852E1,-3.759475708E0
6.076824875E0,2.725288391E1,3.771669769E1,-3.177494049E0
6.096677875E0,2.718615723E1,3.801889801E1,-2.160388947E0
6.116530875E0,2.726502991E1,3.779551315E1,-1.095211029E0
6.136383875E0,2.721041870E1,3.790439987E1,-7.944908142E-1
6.156236875E0,2.733496857E1,3.778827286E1,-1.127323151E0
6.176090250E0,2.749855042E1,3.785874557E1,-1.368312836E0
6.195943250E0,2.792000580E1,3.776136017E1,-9.776725769E-1
6.215796250E0,2.803608704E1,3.770896149E1,-4.180107117E-1
6.235649250E0,2.837721252E1,3.760459518E1,-1.794548035E-1
